cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
159,15368.000,1433143.994,458.274,147.851,144.561,135.392,0.985,0.936,0.920,2042.000,2298.000,0.490,2.828,152
160,6052.000,354170.333,286.593,96.208,93.719,82.298,0.979,0.877,0.926,2052.000,2704.000,0.585,2.828,157
161,16028.000,1526450.765,470.274,149.893,147.230,138.683,0.983,0.941,0.911,2068.000,3058.000,0.514,2.000,155
162,16752.000,1631036.939,478.759,150.360,147.215,144.902,0.985,0.984,0.918,2088.000,2036.000,0.498,0.000,156
163,15260.000,1418063.245,455.446,143.388,140.558,138.233,0.986,0.983,0.924,2108.000,754.000,0.471,4.472,158
164,16524.000,1597852.107,486.960,158.808,160.021,133.291,0.984,0.822,0.876,2112.000,2544.000,0.244,66.483,148
165,16580.000,1605981.690,475.931,148.930,145.696,144.896,0.985,0.994,0.920,2128.000,1424.000,0.483,2.828,159
166,17596.000,1755839.158,491.245,153.883,150.983,148.391,0.985,0.983,0.916,2142.000,1086.000,0.501,0.000,160
167,16096.000,1536175.185,469.588,146.820,143.404,142.921,0.984,0.997,0.917,2148.000,3844.000,0.484,2.000,161
168,15936.000,1513327.004,473.304,156.780,154.764,131.720,0.983,0.847,0.894,2148.000,3596.000,0.274,60.000,162
169,17344.000,1718255.321,486.759,152.643,150.156,147.076,0.987,0.979,0.920,2168.000,1692.000,0.490,2.000,164
170,8436.000,582865.912,340.049,110.218,107.506,99.945,0.978,0.929,0.917,2172.000,1252.000,0.612,6.000,165
171,16356.000,1573546.035,471.931,148.647,145.600,143.049,0.986,0.982,0.923,2204.000,2750.000,0.490,2.000,166
172,16548.000,1601334.530,474.274,148.930,145.981,144.335,0.986,0.989,0.924,2240.000,3178.000,0.472,2.000,167
173,14904.000,1368730.872,450.960,145.231,142.502,133.195,0.985,0.934,0.921,2240.000,3382.000,0.512,0.000,168
174,14800.000,1354429.403,448.617,141.873,139.051,135.520,0.986,0.975,0.924,2254.000,2254.000,0.477,2.000,169
175,15556.000,1459522.189,466.274,158.152,154.233,128.605,0.983,0.833,0.899,2266.000,2982.000,0.597,2.000,172
176,16168.000,1546494.041,469.103,148.432,144.827,142.149,0.986,0.981,0.923,2262.000,904.000,0.472,4.000,170
177,14660.000,1335256.669,452.818,147.959,147.311,127.310,0.981,0.860,0.898,2270.000,3596.000,0.252,62.000,162
178,16632.000,1613542.893,475.931,150.586,148.293,142.809,0.987,0.963,0.923,2276.000,222.000,0.480,0.000,171
179,16012.000,1524165.659,466.274,147.648,144.853,140.753,0.987,0.972,0.925,2284.000,1968.000,0.512,2.000,173
180,15880.000,1505357.142,463.446,146.711,143.304,141.100,0.987,0.985,0.929,2352.000,1104.000,0.486,0.000,175
181,16260.000,1559712.713,470.274,149.265,146.852,140.982,0.987,0.960,0.924,2352.000,3782.000,0.485,2.000,174
183,16228.000,1555110.662,469.103,147.851,145.100,142.401,0.988,0.981,0.927,2380.000,2416.000,0.482,0.000,177
184,17572.000,1752248.077,489.588,154.932,152.668,146.551,0.987,0.960,0.921,2424.000,2860.000,0.501,2.000,178
185,15564.000,1460648.219,468.902,154.829,156.154,127.988,0.984,0.813,0.890,2426.000,660.000,0.177,112.606,180
186,15200.000,1409708.058,458.960,151.182,148.992,130.503,0.986,0.872,0.907,2422.000,2618.000,0.262,61.741,179
187,10056.000,758580.540,367.362,117.388,114.090,112.235,0.985,0.984,0.936,2422.000,3424.000,0.474,0.000,182
189,17168.000,1692167.529,485.588,151.605,148.111,147.591,0.984,0.996,0.915,2452.000,3076.000,0.494,2.000,183
190,15356.000,1431465.731,457.789,143.388,140.540,139.126,0.985,0.990,0.921,2466.000,930.000,0.492,0.000,184
191,15532.000,1456145.837,460.617,145.836,142.425,138.862,0.985,0.975,0.920,2488.000,206.000,0.485,2.000,185
192,11940.000,981454.771,403.647,128.156,125.666,120.995,0.983,0.963,0.921,2500.000,1750.000,0.471,2.000,186
193,16652.000,1616454.198,475.931,148.930,145.867,145.357,0.986,0.996,0.924,2512.000,2220.000,0.510,0.000,187
194,15640.000,1471359.926,463.446,146.164,143.559,138.728,0.984,0.966,0.915,2512.000,468.000,0.502,0.000,188
195,15672.000,1475877.917,473.103,155.332,153.160,131.591,0.981,0.851,0.880,2526.000,736.000,0.178,38.471,180
196,15272.000,1419736.257,460.617,152.315,152.305,128.343,0.986,0.838,0.905,2534.000,2668.000,0.263,60.926,179
197,16688.000,1621698.955,477.588,149.893,147.071,144.481,0.986,0.982,0.919,2546.000,3272.000,0.462,0.000,189
198,15540.000,1457270.998,473.730,154.350,154.635,129.344,0.977,0.827,0.870,2568.000,1126.000,0.129,170.892,190
200,16764.000,1632789.799,477.103,150.360,147.458,144.755,0.987,0.982,0.925,2636.000,2900.000,0.503,2.000,192
201,15168.000,1405258.692,460.132,147.959,146.186,132.409,0.983,0.904,0.900,2646.000,704.000,0.172,114.158,180
202,16640.000,1614707.205,489.789,169.446,169.608,126.254,0.979,0.736,0.872,2650.000,1220.000,0.138,48.703,190
203,15804.000,1494563.362,488.404,162.985,154.818,133.364,0.973,0.840,0.833,2652.000,1340.000,0.132,75.313,190
204,16088.000,1535030.067,467.446,147.959,144.982,141.304,0.987,0.975,0.925,2662.000,1858.000,0.495,0.000,193
205,16424.000,1583369.244,473.103,148.189,145.319,143.907,0.986,0.990,0.922,2664.000,3650.000,0.334,50.000,194
206,15852.000,1501377.474,473.789,154.932,155.263,131.096,0.984,0.837,0.887,2672.000,940.000,0.256,64.560,195
207,16760.000,1632205.443,478.759,149.466,146.653,145.522,0.986,0.992,0.919,2698.000,2336.000,0.499,0.000,197
208,17752.000,1779240.821,493.588,154.945,151.902,148.816,0.984,0.980,0.916,2704.000,232.000,0.494,2.828,196
209,17684.000,1769027.400,491.245,154.738,151.641,148.485,0.987,0.979,0.921,2708.000,3420.000,0.481,0.000,198
210,15656.000,1473618.344,462.274,144.900,142.083,140.304,0.986,0.987,0.921,2718.000,510.000,0.488,2.000,199
211,15960.000,1516746.952,467.931,149.466,146.629,138.607,0.984,0.945,0.916,2722.000,1590.000,0.485,2.000,200
212,16712.000,1625198.604,475.931,149.466,146.042,145.707,0.988,0.998,0.927,2724.000,3148.000,0.481,2.828,201
213,16132.000,1541331.735,469.103,147.078,144.352,142.291,0.986,0.986,0.921,2752.000,2092.000,0.479,0.000,202
214,17308.000,1712908.364,485.588,153.114,149.827,147.089,0.987,0.982,0.922,2778.000,2600.000,0.494,2.828,203
215,17260.000,1705787.735,489.387,157.582,156.152,141.051,0.984,0.901,0.906,2780.000,1378.000,0.144,159.812,190
216,15812.000,1495698.330,466.960,151.539,149.678,134.763,0.985,0.899,0.911,2798.000,904.000,0.255,66.483,195
217,9360.000,681204.602,355.362,114.140,111.653,106.765,0.984,0.956,0.931,2856.000,346.000,0.497,0.000,205
