sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
60,33440.000,4600056.897,677.955,212.038,208.537,204.232,0.989,0.979,0.914,676.000,2292.000,1,[65],16020.000,1525308.070,470.759,146.123,143.706,141.945,0.983,0.988,0.908,0.369,2.000
61,31376.000,4180807.435,660.098,205.854,200.873,198.919,0.987,0.990,0.905,676.000,3074.000,1,[66],15992.000,1521310.882,466.274,147.092,144.633,140.785,0.987,0.973,0.924,0.368,0.000
62,34252.000,4768619.861,687.612,215.407,210.803,206.978,0.988,0.981,0.910,686.000,3320.000,1,[67],15992.000,1521310.882,467.446,147.078,143.824,141.592,0.986,0.984,0.920,0.368,0.000
63,30936.000,4093172.417,653.955,204.402,199.796,197.198,0.988,0.987,0.909,688.000,1768.000,1,[68],15296.000,1423084.252,458.274,142.773,139.859,139.256,0.984,0.996,0.915,0.344,0.000
64,31996.000,4305338.794,663.612,206.155,202.634,201.081,0.989,0.992,0.913,700.000,648.000,1,[69],15108.000,1396928.779,453.789,141.662,138.809,138.582,0.985,0.998,0.922,0.338,0.000
66,33072.000,4524332.238,673.068,211.858,207.713,202.809,0.989,0.976,0.917,768.000,2102.000,1,[71],16156.000,1544772.633,469.103,147.078,143.940,142.913,0.987,0.993,0.923,0.374,0.000
67,32084.000,4323112.744,665.269,207.625,204.234,200.052,0.988,0.979,0.911,786.000,838.000,1,[73],15656.000,1473618.344,462.274,144.941,141.810,140.575,0.986,0.991,0.921,0.357,2.828
69,33252.000,4561319.125,677.269,214.149,209.027,202.578,0.989,0.969,0.911,816.000,272.000,1,[75],15656.000,1473618.344,462.274,146.014,142.971,139.433,0.985,0.975,0.921,0.357,0.000
70,34048.000,4726081.533,686.441,214.401,209.362,207.135,0.988,0.989,0.908,824.000,3486.000,1,[76],15492.000,1450524.380,459.446,144.471,141.475,139.427,0.986,0.986,0.922,0.351,2.000
71,62732.000,11819456.345,965.318,344.337,346.710,230.726,0.989,0.664,0.846,908.000,472.000,2,"[77, 87]",15922.000,1511410.568,471.931,151.931,151.414,134.569,0.985,0.885,0.898,0.366,66.851
72,63132.000,11932683.511,974.004,348.488,352.421,228.556,0.990,0.647,0.836,932.000,1918.000,2,"[78, 89]",15566.000,1461109.581,463.931,149.120,148.115,134.279,0.986,0.904,0.909,0.354,69.084
73,58004.000,10508741.668,927.779,330.654,334.035,221.434,0.990,0.662,0.847,934.000,1640.000,2,"[80, 90]",15238.000,1415014.667,461.546,150.380,149.862,130.119,0.984,0.865,0.899,0.342,63.563
74,33840.000,4682840.134,682.441,213.335,209.644,205.568,0.989,0.980,0.913,872.000,3202.000,1,[79],16096.000,1536175.185,469.588,146.697,143.726,142.594,0.985,0.992,0.917,0.372,2.000
75,30752.000,4056708.941,651.612,204.519,201.628,194.213,0.989,0.963,0.910,872.000,2376.000,1,[81],15560.000,1460085.168,460.617,144.554,141.338,140.188,0.986,0.992,0.922,0.353,2.000
76,31788.000,4263424.797,661.955,207.625,203.625,198.821,0.988,0.976,0.912,892.000,2584.000,1,[82],16084.000,1534457.615,467.446,147.078,144.136,142.086,0.987,0.986,0.925,0.371,2.000
77,31976.000,4301302.665,662.441,207.740,203.526,200.071,0.989,0.983,0.916,910.000,3770.000,1,[83],15624.000,1469102.662,459.446,145.561,142.749,139.361,0.988,0.976,0.930,0.356,2.000
